url,used
https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366,FALSE
https://www.transfermarkt.com/nuno-mendes/profil/spieler/616341,FALSE
https://www.transfermarkt.com/evan-ferguson/profil/spieler/648046,FALSE
https://www.transfermarkt.com/kenneth-taylor/profil/spieler/470394,FALSE
https://www.transfermarkt.com/oihan-sancet/profil/spieler/571020,FALSE
https://www.transfermarkt.com/chris-rigg/profil/spieler/947411,FALSE
https://www.transfermarkt.com/ollie-watkins/profil/spieler/324358,FALSE
https://www.transfermarkt.com/omar-marmoush/profil/spieler/445939,FALSE
https://www.transfermarkt.com/roger/profil/spieler/906329,FALSE
https://www.transfermarkt.com/reece-james/profil/spieler/472423,FALSE
